Store,Store_type,Store_assortment,Sales,Customers,Promos,Year,Month,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
30,1,1,143988,22018,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
30,1,1,169319,24090,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
31,4,3,141255,14752,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
31,4,3,132259,14013,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
31,4,3,156745,15300,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
31,4,3,135009,14314,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
31,4,3,140352,14576,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
31,4,3,137079,14331,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
31,4,3,158488,15618,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
31,4,3,159169,16770,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
31,4,3,129436,13844,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
31,4,3,136594,14450,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
31,4,3,154138,15388,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
31,4,3,186492,17223,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
33,1,3,216596,21505,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
33,1,3,209747,20729,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
33,1,3,241341,23601,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
33,1,3,226965,22587,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
33,1,3,209083,20815,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
33,1,3,196954,20172,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,228081,22473,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
33,1,3,213079,21362,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
33,1,3,197086,20765,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
33,1,3,204614,21228,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
33,1,3,205470,20501,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
33,1,3,238602,22529,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
34,3,1,195034,25110,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
34,3,1,182655,23295,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
34,3,1,208326,26289,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
34,3,1,200032,25222,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
34,3,1,198972,24661,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
34,3,1,203344,24833,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
34,3,1,203692,25333,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
34,3,1,207934,26635,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
34,3,1,185479,23370,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
34,3,1,189961,24502,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
34,3,1,199917,25459,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
34,3,1,224415,26486,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
35,4,3,203724,15961,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
35,4,3,197723,15632,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
35,4,3,238759,18270,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
35,4,3,215783,16986,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
35,4,3,207593,16554,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
35,4,3,213784,16951,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
35,4,3,257913,19295,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
35,4,3,234554,17902,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
35,4,3,218551,17695,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
35,4,3,224446,17724,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
35,4,3,225854,17423,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
35,4,3,264094,18988,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
37,3,1,175487,20665,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
37,3,1,167255,19074,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
37,3,1,198036,22305,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
37,3,1,171647,19407,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
37,3,1,186318,20804,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
37,3,1,175716,19569,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
37,3,1,208181,22259,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
37,3,1,190600,21535,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
37,3,1,167322,19085,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
37,3,1,173148,19802,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
37,3,1,201280,21743,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
37,3,1,230415,23126,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
38,4,1,137670,12604,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
38,4,1,137329,12511,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
38,4,1,162062,14764,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
38,4,1,146864,13304,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
38,4,1,150401,13317,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
38,4,1,141027,12744,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
38,4,1,175533,14950,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
38,4,1,147747,13468,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
38,4,1,132762,12280,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
38,4,1,140408,12936,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
38,4,1,141349,12827,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
38,4,1,162604,14141,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
39,1,1,104645,14702,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
39,1,1,98822,13766,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
39,1,1,114779,15845,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
39,1,1,107718,14993,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
39,1,1,107178,14510,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
39,1,1,100153,13967,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
39,1,1,126104,16981,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
39,1,1,121438,16201,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
39,1,1,106988,14616,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
39,1,1,113614,15449,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
39,1,1,113799,15226,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
39,1,1,140525,17228,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
40,1,1,119004,16350,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
40,1,1,100610,13559,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
40,1,1,126599,16946,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
40,1,1,128047,17208,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
40,1,1,123274,16722,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
40,1,1,116468,16120,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
40,1,1,141928,18754,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
40,1,1,133150,17922,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
40,1,1,117350,16123,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
40,1,1,125249,17798,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
40,1,1,133500,18674,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
40,1,1,161694,22300,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
42,1,3,230326,25910,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
42,1,3,219951,24399,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
42,1,3,261820,28347,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
42,1,3,237045,26973,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
42,1,3,227842,25775,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
42,1,3,229228,26313,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
42,1,3,263813,29418,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
42,1,3,246211,27780,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
42,1,3,229764,26233,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
42,1,3,244728,27515,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
42,1,3,251425,27399,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
42,1,3,302081,30543,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
43,4,1,176717,15854,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
43,4,1,167820,14861,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
43,4,1,189872,16840,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
43,4,1,174683,15757,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
43,4,1,171817,15398,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
43,4,1,165596,15035,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
43,4,1,193256,16916,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
43,4,1,166980,15220,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
43,4,1,157561,14590,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
43,4,1,167412,15349,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
43,4,1,170198,15176,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
43,4,1,209347,17930,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
44,1,1,129405,15397,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,1,122507,14409,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
44,1,1,142598,16664,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
44,1,1,132770,15799,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
44,1,1,134216,15516,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
44,1,1,123907,14690,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
44,1,1,137618,15894,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
44,1,1,140311,16504,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
44,1,1,124145,14628,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
44,1,1,130252,15746,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
44,1,1,139267,16465,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
44,1,1,166555,18343,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
45,4,1,128580,10353,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
45,4,1,125820,9935,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
45,4,1,142651,11034,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
45,4,1,131621,10450,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
45,4,1,135370,10598,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
45,4,1,132539,10411,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
45,4,1,156088,11716,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
45,4,1,142890,11318,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
45,4,1,124160,9870,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
45,4,1,130127,10493,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
45,4,1,130365,10155,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
45,4,1,163015,12000,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
47,1,3,171937,23354,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,3,163711,22087,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
47,1,3,191567,24704,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
47,1,3,164466,22474,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
47,1,3,160356,21544,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
47,1,3,156674,21295,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
47,1,3,180884,23443,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
47,1,3,181469,24714,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
47,1,3,156095,21379,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
47,1,3,164105,22274,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
47,1,3,177316,23424,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
47,1,3,206070,24944,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
48,1,1,107334,12150,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
48,1,1,103969,11779,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
48,1,1,109549,12382,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
48,1,1,108569,12403,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
48,1,1,104903,11867,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
48,1,1,104125,11630,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
48,1,1,106996,12018,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
48,1,1,108299,12313,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
48,1,1,95854,11043,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
48,1,1,102481,11797,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
48,1,1,110626,11992,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
48,1,1,119775,12605,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
49,4,3,153195,11681,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
49,4,3,149292,11187,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
49,4,3,189281,13845,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
49,4,3,160299,12280,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
49,4,3,166046,12307,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
49,4,3,163794,12444,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
49,4,3,192286,13974,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
49,4,3,181514,13097,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
49,4,3,161495,12421,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
49,4,3,166301,12703,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
49,4,3,176159,12680,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
49,4,3,222934,15312,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
50,4,1,99133,8358,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
50,4,1,93592,7983,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
50,4,1,111822,9374,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
50,4,1,101567,8723,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
50,4,1,101464,8486,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
50,4,1,100236,8437,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
50,4,1,117543,9528,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
50,4,1,108973,9309,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
50,4,1,98251,8458,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
50,4,1,100178,8852,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
50,4,1,103324,8775,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
50,4,1,126426,10160,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
53,1,3,121781,13697,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
53,1,3,116474,13226,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
53,1,3,142182,14896,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
53,1,3,122685,14023,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
53,1,3,123082,13847,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
53,1,3,122013,13302,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
53,1,3,141925,15290,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
53,1,3,149345,16605,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
53,1,3,119643,13879,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
53,1,3,119067,13390,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
53,1,3,137852,14736,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
53,1,3,171509,16928,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
54,4,3,180191,18488,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
54,4,3,183632,17679,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
54,4,3,223415,20821,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
54,4,3,184858,18049,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
54,4,3,201495,19581,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
54,4,3,183933,17490,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
54,4,3,217349,19549,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
54,4,3,198194,19061,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
54,4,3,174521,16907,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
54,4,3,186993,18205,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
54,4,3,207406,19514,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
54,4,3,253770,22016,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
55,1,1,122681,15710,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
55,1,1,113756,14332,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
55,1,1,117143,14845,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
55,1,1,88483,11338,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
55,1,1,86124,10831,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
55,1,1,82483,10318,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
55,1,1,94719,11372,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
55,1,1,89354,11395,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
55,1,1,82278,10455,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
55,1,1,82787,10797,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
55,1,1,118210,14877,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
55,1,1,144718,16755,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
56,4,3,169208,11880,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
56,4,3,163127,11836,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
56,4,3,189270,13395,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
56,4,3,173013,12272,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
56,4,3,172894,12391,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
56,4,3,161641,11316,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
56,4,3,162379,10888,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
56,4,3,152456,10697,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
56,4,3,139683,9894,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
56,4,3,153574,10635,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
56,4,3,172970,11947,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
56,4,3,191621,13011,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
57,4,3,275762,26352,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
57,4,3,253381,23993,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
57,4,3,311342,28212,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
57,4,3,270293,25956,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
57,4,3,280816,26613,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
57,4,3,260494,25344,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
57,4,3,328417,30019,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
57,4,3,294745,28487,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
57,4,3,262213,25176,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
57,4,3,265260,25608,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
57,4,3,291025,26690,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
57,4,3,365768,30656,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
59,1,3,131295,14412,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
59,1,3,125717,13401,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
59,1,3,147717,15080,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
59,1,3,131576,14132,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
59,1,3,133867,14160,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
59,1,3,126913,13699,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
59,1,3,147138,15494,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
59,1,3,138730,14834,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
59,1,3,132505,14131,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
59,1,3,128906,13958,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
59,1,3,139533,14656,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
59,1,3,168246,15865,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
60,4,3,167099,15837,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
60,4,3,158214,14419,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
60,4,3,201341,17830,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
60,4,3,168417,16017,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
60,4,3,174316,16119,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
60,4,3,161828,15317,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
60,4,3,199535,17815,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
60,4,3,189019,17677,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
60,4,3,173275,16712,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
60,4,3,178569,16821,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
60,4,3,210514,18166,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
60,4,3,241304,20299,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
61,1,3,95206,12593,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
61,1,3,84275,11315,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
61,1,3,107019,13526,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
61,1,3,97602,13175,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
61,1,3,95973,12002,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
61,1,3,98701,12525,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
61,1,3,104140,13651,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
61,1,3,105819,13201,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
61,1,3,102993,12673,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
61,1,3,111948,14229,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
61,1,3,121220,15063,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
61,1,3,146460,16790,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
62,1,1,155861,18034,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
62,1,1,147417,16613,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
62,1,1,165061,18093,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
62,1,1,155543,17813,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
62,1,1,160948,17317,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
62,1,1,149218,17060,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
62,1,1,181198,20072,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
62,1,1,156674,18035,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
62,1,1,149615,17261,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
62,1,1,160695,18663,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
62,1,1,164230,17965,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
62,1,1,178700,19218,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
63,3,3,150915,14782,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
63,3,3,140845,13894,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
63,3,3,176350,16407,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
63,3,3,153585,15077,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
63,3,3,155955,15190,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
63,3,3,158120,14924,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
63,3,3,177112,15827,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
63,3,3,182013,17648,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
63,3,3,147442,14591,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
63,3,3,157344,15306,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
63,3,3,182723,16715,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
63,3,3,207142,18265,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
64,4,3,201019,17026,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
64,4,3,197529,16483,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
64,4,3,230861,19057,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
64,4,3,219545,18186,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
64,4,3,227278,18508,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
64,4,3,225506,18253,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
64,4,3,265493,20546,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
64,4,3,252281,19953,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
64,4,3,231355,18779,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
